feature, execution_mode, start_time, cpu_id, cpu_cycles, instructions, cache_ref, cache_miss, ref_cpu_cycles_, block_read, block_write, memory_b, elapsed_us
tpch_q7_p4,1,1.59319E+15,26,349542,924222,2875,325,112,0,0,65536,124
tpch_q7_p5,1,1.59319E+15,26,206631695,660143201,503354,229599,66797,0,0,24576,67277
tpch_q7_p6,1,1.59319E+15,26,16366,12644,285,110,5,0,0,20512,5
tpch_q7_p7,1,1.59319E+15,26,3151,842,23,13,0,0,0,0,0
tpch_q1_p1,1,1.59319E+15,26,366349753,1164631622,1412374,688928,118537,0,0,47104,119654
tpch_q1_p2,1,1.59319E+15,26,20749,11522,293,184,6,0,0,45088,6
tpch_q1_p3,1,1.59319E+15,26,4958,954,43,40,1,0,0,0,1
tpch_q6_p1,1,1.59319E+15,26,160859977,519668681,391306,274123,52014,0,0,0,52469
tpch_scan_lineitem_p1,1,1.59319E+15,26,343937690,1162530111,1933159,796544,111206,0,0,0,112058
tpch_q4_p1,1,1.59319E+15,26,37296538,123670520,101161,85388,12084,0,0,386560,12295
tpch_q4_p2,1,1.59319E+15,26,170028285,480517348,392008,175998,54993,0,0,12288,55386
tpch_q4_p3,1,1.59319E+15,26,20822,12811,228,71,6,0,0,10304,7
tpch_q4_p4,1,1.59319E+15,26,2463,834,23,9,0,0,0,0,0
tpch_q11_p1,1,1.59319E+15,26,69249,113255,894,311,22,0,0,8208,28
tpch_q11_p2,1,1.59319E+15,26,308749,732372,1343,480,104,0,0,9216,146
tpch_q11_p3,1,1.59319E+15,26,19731684,60101743,33981,31320,6365,0,0,0,6368
tpch_q11_p4,1,1.59319E+15,26,23328893,71157429,54065,7830,7530,0,0,245760,7651
tpch_q11_p5,1,1.59319E+15,26,1755360,2151860,11665,2867,566,0,0,114688,566
tpch_q11_p6,1,1.59319E+15,26,57159,131212,544,63,18,0,0,0,18
tpch_q5_p1,1,1.59319E+15,26,60620,99864,876,151,19,0,0,8208,32
tpch_q5_p2,1,1.59319E+15,26,51655,116836,423,55,16,0,0,14400,21
tpch_q5_p3,1,1.59319E+15,26,3752999,10215033,14673,4750,1228,0,0,286720,1297
tpch_q5_p4,1,1.59319E+15,26,56341193,143738291,283150,52519,18227,0,0,2699264,18716
tpch_q5_p5,1,1.59319E+15,26,347080,926283,2940,105,111,0,0,65536,125
tpch_q5_p6,1,1.59319E+15,26,193135318,550729233,832461,266462,62475,0,0,14336,63032
tpch_q5_p7,1,1.59319E+15,26,16853,12651,254,54,5,0,0,10304,6
tpch_q5_p8,1,1.59319E+15,26,2604,868,22,12,0,0,0,0,1
tpch_scan_orders_p1,1,1.59319E+15,26,19544559,69386763,31511,16236,6315,0,0,0,6354
tpch_q7_p1,1,1.59319E+15,26,98442,172797,1196,287,33,0,0,24608,41
tpch_q7_p2,1,1.59319E+15,26,3468747,9657700,9091,3051,1130,0,0,139264,1156
tpch_q7_p3,1,1.59319E+15,26,34951513,95237290,128550,6617,11325,0,0,1417216,11549
tpch_q7_p4,1,1.59319E+15,26,348803,924063,2901,314,112,0,0,65536,124
tpch_q7_p5,1,1.59319E+15,26,206720042,660143201,507369,228149,66852,0,0,24576,67403
tpch_q7_p6,1,1.59319E+15,26,15285,12644,268,85,4,0,0,20512,5
tpch_q7_p7,1,1.59319E+15,26,2669,842,25,12,0,0,0,0,0
tpch_q1_p1,1,1.59319E+15,26,368397320,1164633039,1418583,687984,119134,0,0,47104,121344
tpch_q1_p2,1,1.59319E+15,26,20264,11608,287,177,6,0,0,45088,6
tpch_q1_p3,1,1.59319E+15,26,4888,954,45,41,1,0,0,0,1
tpch_q6_p1,1,1.59319E+15,26,160858210,519668681,390000,276683,52000,0,0,0,52448
tpch_scan_lineitem_p1,1,1.59319E+15,26,345766400,1162530420,1932957,796497,111846,0,0,0,113019
tpch_q4_p1,1,1.59319E+15,26,37292143,123670584,100563,85454,12054,0,0,386560,12207
tpch_q4_p2,1,1.59319E+15,26,169999432,480517509,386912,176477,54997,0,0,12288,55567
tpch_q4_p3,1,1.59319E+15,26,22319,12811,244,81,7,0,0,10304,6
tpch_q4_p4,1,1.59319E+15,26,2240,834,21,3,0,0,0,0,1
tpch_q11_p1,1,1.59319E+15,26,75264,113506,916,291,24,0,0,8208,34
tpch_q11_p2,1,1.59319E+15,26,298193,732371,1198,488,96,0,0,9216,101
tpch_q11_p3,1,1.59319E+15,26,19741994,60101881,34204,31283,6372,0,0,0,6412
tpch_q11_p4,1,1.59319E+15,26,23301516,71157448,53368,7787,7516,0,0,245760,7574
tpch_q11_p5,1,1.59319E+15,26,1732411,2117774,11707,2836,576,0,0,114688,623
tpch_q11_p6,1,1.59319E+15,26,57195,131212,547,73,18,0,0,0,18
tpch_q5_p1,1,1.59319E+15,26,54497,99699,889,128,17,0,0,8208,23
tpch_q5_p2,1,1.59319E+15,26,54246,116844,399,58,17,0,0,14400,23
tpch_q5_p3,1,1.59319E+15,26,3714646,10215066,14381,4784,1198,0,0,286720,1230
tpch_q5_p4,1,1.59319E+15,26,56028769,143738187,273186,52208,18117,0,0,2699264,18582
tpch_q5_p5,1,1.59319E+15,26,348936,926124,2915,112,112,0,0,65536,125
tpch_q5_p6,1,1.59319E+15,26,193116211,550729233,815442,266595,62462,0,0,14336,63085
tpch_q5_p7,1,1.59319E+15,26,15413,12651,228,88,4,0,0,10304,5
tpch_q5_p8,1,1.59319E+15,26,2291,868,23,12,0,0,0,0,0
tpch_scan_orders_p1,1,1.59319E+15,26,19530859,69386762,31580,16268,6324,0,0,0,6393
tpch_q7_p1,1,1.59319E+15,26,97355,172285,1178,275,31,0,0,24608,38
tpch_q7_p2,1,1.59319E+15,26,3473158,9658084,9448,3005,1120,0,0,139264,1137
tpch_q7_p3,1,1.59319E+15,26,35007234,95237513,130499,6551,11325,0,0,1417216,11512
tpch_q7_p4,1,1.59319E+15,26,350587,924223,2907,321,113,0,0,65536,127
tpch_q7_p5,1,1.59319E+15,26,206706068,660143200,503801,228553,66908,0,0,24576,67551
tpch_q7_p6,1,1.59319E+15,26,15927,12644,262,94,5,0,0,20512,5
tpch_q7_p7,1,1.59319E+15,26,2668,842,32,13,0,0,0,0,0
tpch_q1_p1,1,1.59319E+15,26,366042048,1164631622,1414636,688321,118653,0,0,47104,119734
tpch_q1_p2,1,1.59319E+15,26,20430,11522,261,163,6,0,0,45088,6
tpch_q1_p3,1,1.59319E+15,26,4342,954,42,40,1,0,0,0,1
tpch_q6_p1,1,1.59319E+15,26,160865127,519668680,390287,274869,52256,0,0,0,52793
tpch_scan_lineitem_p1,1,1.59319E+15,26,354306340,1162536107,1957297,798541,114838,0,0,0,121615
tpch_q4_p1,1,1.59319E+15,26,37434721,123670819,101965,85360,12104,0,0,386560,12330
tpch_q4_p2,1,1.59319E+15,26,170585326,480518316,387657,177646,55173,0,0,12288,56464
tpch_q4_p3,1,1.59319E+15,26,23296,12811,234,76,7,0,0,10304,8
tpch_q4_p4,1,1.59319E+15,26,2416,834,25,12,0,0,0,0,0
tpch_q11_p1,1,1.59319E+15,26,70993,113375,881,296,22,0,0,8208,31
tpch_q11_p2,1,1.59319E+15,26,300160,732531,1231,499,96,0,0,9216,102
tpch_q11_p3,1,1.59319E+15,26,19715664,60101880,34156,31293,6374,0,0,0,6413
tpch_q11_p4,1,1.59319E+15,26,23368378,71157595,53467,7794,7570,0,0,245760,7773
tpch_q11_p5,1,1.59319E+15,26,1732089,2125756,12125,2924,558,0,0,114688,581
tpch_q11_p6,1,1.59319E+15,26,56974,131212,564,40,18,0,0,0,18
tpch_q5_p1,1,1.59319E+15,26,58729,99860,846,133,18,0,0,8208,25
tpch_q5_p2,1,1.59319E+15,26,52804,116995,425,60,16,0,0,14400,20
tpch_q5_p3,1,1.59319E+15,26,3749800,10215069,14703,4800,1216,0,0,286720,1287
tpch_q5_p4,1,1.59319E+15,26,56217976,143738196,275675,53175,18222,0,0,2699264,18825
tpch_q5_p5,1,1.59319E+15,26,346106,926124,2869,83,111,0,0,65536,125
tpch_q5_p6,1,1.59319E+15,26,193195427,550729594,806411,267627,62516,0,0,14336,63360
tpch_q5_p7,1,1.59319E+15,26,13586,12651,233,46,4,0,0,10304,5
tpch_q5_p8,1,1.59319E+15,26,2436,868,18,10,0,0,0,0,0
tpch_scan_orders_p1,1,1.59319E+15,26,19564848,69386764,31533,16743,6339,0,0,0,6410
tpch_q7_p1,1,1.59319E+15,26,101862,172285,1185,288,32,0,0,24608,38
tpch_q7_p2,1,1.59319E+15,26,3487939,9657701,9174,3158,1125,0,0,139264,1137
tpch_q7_p3,1,1.59319E+15,26,34979913,95237484,133252,6676,11310,0,0,1417216,11505
tpch_q7_p4,1,1.59319E+15,26,352031,924222,2815,311,113,0,0,65536,125
tpch_q7_p5,1,1.59319E+15,26,206663403,660143591,512763,230436,66819,0,0,24576,67550
tpch_q7_p6,1,1.59319E+15,26,14655,12558,260,59,4,0,0,20512,4
tpch_q7_p7,1,1.59319E+15,26,2743,842,26,14,0,0,0,0,1
tpch_q1_p1,1,1.59319E+15,26,367737098,1164632366,1423783,689171,118976,0,0,47104,120742
tpch_q1_p2,1,1.59319E+15,26,21907,11608,283,183,6,0,0,45088,6
tpch_q1_p3,1,1.59319E+15,26,4943,954,53,47,1,0,0,0,1
tpch_q6_p1,1,1.59319E+15,26,160813375,519668586,390212,274347,52039,0,0,0,52478
tpch_scan_lineitem_p1,1,1.59319E+15,26,344885210,1162530231,1933930,797598,111628,0,0,0,112939
tpch_q4_p1,1,1.59319E+15,26,37253677,123670743,101014,85474,12033,0,0,386560,12162
tpch_q4_p2,1,1.59319E+15,26,169856328,480517349,392854,176400,54890,0,0,12288,55224
tpch_q4_p3,1,1.59319E+15,26,24475,12811,244,77,7,0,0,10304,7
tpch_q4_p4,1,1.59319E+15,26,2727,834,27,12,0,0,0,0,1
tpch_q11_p1,1,1.59319E+15,26,69418,113349,870,307,22,0,0,8208,31
tpch_q11_p2,1,1.59319E+15,26,300181,732457,1189,502,96,0,0,9216,101
tpch_q11_p3,1,1.59319E+15,26,19752564,60101744,34250,31275,6379,0,0,0,6449
tpch_q11_p4,1,1.59319E+15,26,23334383,71157447,54424,7769,7557,0,0,245760,7711
tpch_q11_p5,1,1.59319E+15,26,1771199,2159428,11737,2861,571,0,0,114688,571
tpch_q11_p6,1,1.59319E+15,26,62792,131212,572,79,20,0,0,0,20
tpch_q5_p1,1,1.59319E+15,26,56492,99859,859,135,18,0,0,8208,25
tpch_q5_p2,1,1.59319E+15,26,53031,116836,423,67,17,0,0,14400,21
tpch_q5_p3,1,1.59319E+15,26,3706208,10215032,14522,4813,1195,0,0,286720,1227
tpch_q5_p4,1,1.59319E+15,26,56697590,143738134,283008,52451,18359,0,0,2699264,18893
tpch_q5_p5,1,1.59319E+15,26,349883,926283,2856,88,112,0,0,65536,126
tpch_q5_p6,1,1.59319E+15,26,193357605,550729233,829514,266216,62552,0,0,14336,63075
tpch_q5_p7,1,1.59319E+15,26,15591,12651,245,58,4,0,0,10304,5
tpch_q5_p8,1,1.59319E+15,26,2864,868,27,15,0,0,0,0,0
tpch_scan_orders_p1,1,1.59319E+15,26,19560797,69386762,31507,16097,6328,0,0,0,6402
tpch_q7_p1,1,1.59319E+15,26,85677,172444,1153,288,71,0,0,24608,84
tpch_q7_p2,1,1.59319E+15,26,3453749,9658084,9428,3011,1224,0,0,139264,1261
tpch_q7_p3,1,1.59319E+15,26,34886633,95237355,128266,6539,11297,0,0,1417216,11525
tpch_q7_p4,1,1.59319E+15,26,353447,924063,2868,315,113,0,0,65536,125
tpch_q7_p5,1,1.59319E+15,26,206590081,660143201,503581,228030,66758,0,0,24576,67145
tpch_q7_p6,1,1.59319E+15,26,14695,12644,286,88,5,0,0,20512,5
tpch_q7_p7,1,1.59319E+15,26,2561,842,27,14,0,0,0,0,0
tpch_q1_p1,1,1.59319E+15,26,365903873,1164631535,1409193,688193,118405,0,0,47104,119566
tpch_q1_p2,1,1.59319E+15,26,20924,11479,276,166,7,0,0,45088,7
tpch_q1_p3,1,1.59319E+15,26,4757,954,45,42,1,0,0,0,1
tpch_q6_p1,1,1.59319E+15,26,160853840,519668077,390737,273988,51979,0,0,0,52292
tpch_scan_lineitem_p1,1,1.59319E+15,26,344024209,1162530138,1932824,796052,111260,0,0,0,112264
tpch_q4_p1,1,1.59319E+15,26,37271094,123670584,101015,85517,12076,0,0,386560,12292
tpch_q4_p2,1,1.59319E+15,26,169981440,480517349,376215,176232,55052,0,0,12288,55627
tpch_q4_p3,1,1.59319E+15,26,20316,12811,229,74,6,0,0,10304,6
tpch_q4_p4,1,1.59319E+15,26,2673,834,24,12,0,0,0,0,1
tpch_q11_p1,1,1.59319E+15,26,56270,113212,873,279,46,0,0,8208,59
tpch_q11_p2,1,1.59319E+15,26,294613,732530,1256,483,180,0,0,9216,199
tpch_q11_p3,1,1.59319E+15,26,19728281,60101968,34388,31292,6387,0,0,0,6472
tpch_q11_p4,1,1.59319E+15,26,23335478,71157429,53127,7834,7536,0,0,245760,7689
tpch_q11_p5,1,1.59319E+15,26,1717607,2132954,11543,2863,554,0,0,114688,553
tpch_q11_p6,1,1.59319E+15,26,57634,131212,562,97,18,0,0,0,18
tpch_q5_p1,1,1.59319E+15,26,57997,99701,866,135,18,0,0,8208,27
tpch_q5_p2,1,1.59319E+15,26,51672,116995,391,51,16,0,0,14400,20
tpch_q5_p3,1,1.59319E+15,26,3707988,10215131,14416,4803,1196,0,0,286720,1227
tpch_q5_p4,1,1.59319E+15,26,56073729,143738292,273102,52442,18132,0,0,2699264,18629
tpch_q5_p5,1,1.59319E+15,26,349468,926124,2815,74,112,0,0,65536,125
tpch_q5_p6,1,1.59319E+15,26,193185168,550729233,811219,266702,62539,0,0,14336,63191
tpch_q5_p7,1,1.59319E+15,26,15855,12651,235,61,5,0,0,10304,5
tpch_q5_p8,1,1.59319E+15,26,3103,868,20,13,0,0,0,0,0
tpch_scan_orders_p1,1,1.59319E+15,26,19557996,69386805,31533,16440,6310,0,0,0,6348
tpch_q7_p1,1,1.59319E+15,26,86908,172285,1189,289,72,0,0,24608,97
tpch_q7_p2,1,1.59319E+15,26,3479786,9657984,9226,2980,1221,0,0,139264,1315
tpch_q7_p3,1,1.59319E+15,26,34982769,95237514,138319,6709,11368,0,0,1417216,11729
tpch_q7_p4,1,1.59319E+15,26,350608,924063,2843,289,113,0,0,65536,124
tpch_q7_p5,1,1.59319E+15,26,206801334,660143201,507788,230751,66871,0,0,24576,67504
tpch_q7_p6,1,1.59319E+15,26,15741,12644,288,64,5,0,0,20512,4
tpch_q7_p7,1,1.59319E+15,26,2532,842,25,12,0,0,0,0,0
tpch_q1_p1,1,1.59319E+15,26,365883034,1164631535,1411269,688726,118358,0,0,47104,119353
tpch_q1_p2,1,1.59319E+15,26,20092,11608,269,168,6,0,0,45088,7
tpch_q1_p3,1,1.59319E+15,26,4818,954,44,40,1,0,0,0,1
tpch_q6_p1,1,1.59319E+15,26,160812022,519668587,390720,273790,51971,0,0,0,52324
tpch_scan_lineitem_p1,1,1.59319E+15,26,343615541,1162530111,1927646,795700,111226,0,0,0,112253
tpch_q4_p1,1,1.59319E+15,26,37301926,123670584,101099,85507,12046,0,0,386560,12142
tpch_q4_p2,1,1.59319E+15,26,169717391,480517349,385709,176606,54860,0,0,12288,55260
tpch_q4_p3,1,1.59319E+15,26,19953,12811,221,58,6,0,0,10304,6
tpch_q4_p4,1,1.59319E+15,26,2470,834,25,14,0,0,0,0,1
tpch_q11_p1,1,1.59319E+15,26,70632,113371,885,294,23,0,0,8208,48
tpch_q11_p2,1,1.59319E+15,26,301387,732659,1297,512,97,0,0,9216,101
tpch_q11_p3,1,1.59319E+15,26,19736320,60101881,34142,31265,6367,0,0,0,6392
tpch_q11_p4,1,1.59319E+15,26,23336595,71157448,53731,7816,7555,0,0,245760,7673
tpch_q11_p5,1,1.59319E+15,26,1703813,2146669,11966,2863,561,0,0,114688,596
tpch_q11_p6,1,1.59319E+15,26,58140,131212,591,88,18,0,0,0,18
tpch_q5_p1,1,1.59319E+15,26,54995,99699,883,137,17,0,0,8208,23
tpch_q5_p2,1,1.59319E+15,26,53203,117001,455,72,17,0,0,14400,21
tpch_q5_p3,1,1.59319E+15,26,3717836,10215290,14411,4809,1199,0,0,286720,1231
tpch_q5_p4,1,1.59319E+15,26,56120566,143738028,273890,52675,18146,0,0,2699264,18675
tpch_q5_p5,1,1.59319E+15,26,350222,926283,2889,95,112,0,0,65536,126
tpch_q5_p6,1,1.59319E+15,26,193432453,550729233,842897,265454,62594,0,0,14336,63136
tpch_q5_p7,1,1.59319E+15,26,17004,12651,233,55,5,0,0,10304,6
tpch_q5_p8,1,1.59319E+15,26,2544,868,26,12,0,0,0,0,0
tpch_scan_orders_p1,1,1.59319E+15,26,19509495,69386762,31449,16428,6293,0,0,0,6300
tpch_q7_p1,1,1.59319E+15,26,100085,172444,1164,282,32,0,0,24608,38
tpch_q7_p2,1,1.59319E+15,26,3479534,9657925,9463,2992,1129,0,0,139264,1177
tpch_q7_p3,1,1.59319E+15,26,34922671,95237354,127221,6646,11266,0,0,1417216,11424
tpch_q7_p4,1,1.59319E+15,26,349470,924222,2852,297,112,0,0,65536,124
tpch_q7_p5,1,1.59319E+15,26,206658453,660143201,503975,228618,66796,0,0,24576,67202
tpch_q7_p6,1,1.59319E+15,26,15565,12644,297,105,4,0,0,20512,5
tpch_q7_p7,1,1.59319E+15,26,2737,842,30,17,0,0,0,0,1
tpch_q1_p1,1,1.59319E+15,26,367223001,1164632321,1416310,692305,118872,0,0,47104,121468
tpch_q1_p2,1,1.59319E+15,26,25851,11614,287,182,8,0,0,45088,14
tpch_q1_p3,1,1.59319E+15,26,6173,956,47,41,1,0,0,0,4
tpch_q6_p1,1,1.59319E+15,26,162180803,519670027,393062,277213,52387,0,0,0,53736
tpch_scan_lineitem_p1,1,1.59319E+15,26,348212652,1162532277,1942459,797587,112815,0,0,0,115719
tpch_q4_p1,1,1.59319E+15,26,37939072,123671304,102959,85256,12249,0,0,386560,12887
tpch_q4_p2,1,1.59319E+15,26,170244380,480517714,397966,176388,55034,0,0,12288,55682
tpch_q4_p3,1,1.59319E+15,26,23505,12814,308,79,7,0,0,10304,11
tpch_q4_p4,1,1.59319E+15,26,2163,834,23,8,0,0,0,0,0
tpch_q11_p1,1,1.59319E+15,26,70092,113214,849,285,22,0,0,8208,30
tpch_q11_p2,1,1.59319E+15,26,326254,732374,1248,498,105,0,0,9216,112
tpch_q11_p3,1,1.59319E+15,26,19705219,60101880,34052,31280,6356,0,0,0,6365
tpch_q11_p4,1,1.59319E+15,26,23413213,71157605,54534,7770,7557,0,0,245760,7704
tpch_q11_p5,1,1.59319E+15,26,1820484,2104923,12098,2859,587,0,0,114688,678
tpch_q11_p6,1,1.59319E+15,26,57901,131212,508,56,18,0,0,0,18
tpch_q5_p1,1,1.59319E+15,26,56990,99860,840,119,18,0,0,8208,24
tpch_q5_p2,1,1.59319E+15,26,51589,116836,405,61,16,0,0,14400,20
tpch_q5_p3,1,1.59319E+15,26,3749565,10215141,14693,4776,1210,0,0,286720,1299
tpch_q5_p4,1,1.59319E+15,26,57318581,143738732,290339,53096,18536,0,0,2699264,19543
tpch_q5_p5,1,1.59319E+15,26,347078,926283,2853,86,111,0,0,65536,125
tpch_q5_p6,1,1.59319E+15,26,192950317,550729248,813496,266462,62481,0,0,14336,63047
tpch_q5_p7,1,1.59319E+15,26,15699,12652,250,66,4,0,0,10304,7
tpch_q5_p8,1,1.59319E+15,26,2821,868,23,11,0,0,0,0,1
tpch_scan_orders_p1,1,1.59319E+15,26,19540392,69386762,31670,16670,6333,0,0,0,6454
tpch_q7_p1,1,1.59319E+15,26,102233,172445,1233,294,32,0,0,24608,39
tpch_q7_p2,1,1.59319E+15,26,3480556,9657927,9304,3135,1124,0,0,139264,1174
tpch_q7_p3,1,1.59319E+15,26,34985131,95237517,136626,6657,11293,0,0,1417216,11487
tpch_q7_p4,1,1.59319E+15,26,349892,924064,2771,321,112,0,0,65536,125
tpch_q7_p5,1,1.59319E+15,26,206682113,660143201,504471,229283,66782,0,0,24576,67177
tpch_q7_p6,1,1.59319E+15,26,17297,12644,278,80,5,0,0,20512,6
tpch_q7_p7,1,1.59319E+15,26,2494,842,30,11,0,0,0,0,0
tpch_q1_p1,1,1.59319E+15,26,366817867,1164631537,1411117,691672,120847,0,0,47104,124979
tpch_q1_p2,1,1.59319E+15,26,20960,11608,280,161,6,0,0,45088,7
tpch_q1_p3,1,1.59319E+15,26,4558,954,44,39,1,0,0,0,1
tpch_q6_p1,1,1.59319E+15,26,160883308,519668736,390344,275739,52517,0,0,0,53641
tpch_scan_lineitem_p1,1,1.59319E+15,26,343201850,1162530111,1929109,798530,110966,0,0,0,111857
tpch_q4_p1,1,1.59319E+15,26,37238157,123670360,100402,85483,12048,0,0,386560,12196
tpch_q4_p2,1,1.59319E+15,26,170079423,480517349,394347,176458,55053,0,0,12288,55582
tpch_q4_p3,1,1.59319E+15,26,23236,12811,240,64,7,0,0,10304,7
tpch_q4_p4,1,1.59319E+15,26,2721,834,25,13,0,0,0,0,1
tpch_q11_p1,1,1.59319E+15,26,69484,113371,916,291,22,0,0,8208,28
tpch_q11_p2,1,1.59319E+15,26,299513,732371,1241,496,96,0,0,9216,101
tpch_q11_p3,1,1.59319E+15,26,19775206,60101881,34402,31314,6398,0,0,0,6471
tpch_q11_p4,1,1.59319E+15,26,23317831,71157578,54539,7788,7538,0,0,245760,7632
tpch_q11_p5,1,1.59319E+15,26,1718749,2122467,11401,2797,554,0,0,114688,554
tpch_q11_p6,1,1.59319E+15,26,56796,131212,521,67,18,0,0,0,18
tpch_q5_p1,1,1.59319E+15,26,53575,99699,854,128,17,0,0,8208,23
tpch_q5_p2,1,1.59319E+15,26,52717,116836,426,59,16,0,0,14400,20
tpch_q5_p3,1,1.59319E+15,26,3711544,10215290,14408,4801,1197,0,0,286720,1229
tpch_q5_p4,1,1.59319E+15,26,56473589,143738292,281349,52435,18261,0,0,2699264,18727
tpch_q5_p5,1,1.59319E+15,26,348219,926124,2883,76,112,0,0,65536,125
tpch_q5_p6,1,1.59319E+15,26,192529288,550729233,817440,266278,62243,0,0,14336,62706
tpch_q5_p7,1,1.59319E+15,26,14501,12651,249,88,4,0,0,10304,4
tpch_q5_p8,1,1.59319E+15,26,2862,868,26,13,0,0,0,0,0
tpch_scan_orders_p1,1,1.59319E+15,26,19567324,69386805,31521,16583,6335,0,0,0,6409
tpch_q7_p1,1,1.59319E+15,26,99726,172285,1193,276,32,0,0,24608,39
tpch_q7_p2,1,1.59319E+15,26,3489210,9658084,9203,2939,1140,0,0,139264,1201
tpch_q7_p3,1,1.59319E+15,26,35008019,95237514,135823,6730,11350,0,0,1417216,11604
tpch_q7_p4,1,1.59319E+15,26,353764,924222,2809,309,114,0,0,65536,125
tpch_q7_p5,1,1.59319E+15,26,206760770,660143201,504196,232655,66975,0,0,24576,67702
tpch_q7_p6,1,1.59319E+15,26,19001,12644,276,84,6,0,0,20512,6
tpch_q7_p7,1,1.59319E+15,26,2670,842,31,15,0,0,0,0,1
tpch_q1_p1,1,1.59319E+15,26,366053868,1164631535,1410454,688866,118300,0,0,47104,119218
tpch_q1_p2,1,1.59319E+15,26,20033,11608,298,166,6,0,0,45088,6
tpch_q1_p3,1,1.59319E+15,26,4562,954,43,40,1,0,0,0,1
tpch_q6_p1,1,1.59319E+15,26,160911479,519668680,390592,274349,52108,0,0,0,52606
tpch_scan_lineitem_p1,1,1.59319E+15,26,343099215,1162530114,1930403,796611,110910,0,0,0,112231
tpch_q4_p1,1,1.59319E+15,26,38075618,123671551,103041,85251,12317,0,0,386560,13104
tpch_q4_p2,1,1.59319E+15,26,170157964,480517349,392953,176919,55076,0,0,12288,55616
tpch_q4_p3,1,1.59319E+15,26,22917,12811,228,69,7,0,0,10304,7
tpch_q4_p4,1,1.59319E+15,26,2430,834,24,6,0,0,0,0,0
tpch_q11_p1,1,1.59319E+15,26,70054,113371,890,289,22,0,0,8208,28
tpch_q11_p2,1,1.59319E+15,26,303684,732537,1273,506,97,0,0,9216,108
tpch_q11_p3,1,1.59319E+15,26,20203444,60102375,34382,31238,6541,0,0,0,7004
tpch_q11_p4,1,1.59319E+15,26,23441985,71157646,56071,7826,7586,0,0,245760,7805
tpch_q11_p5,1,1.59319E+15,26,1710761,2129307,11805,2834,551,0,0,114688,552
tpch_q11_p6,1,1.59319E+15,26,57756,131212,574,97,18,0,0,0,19
tpch_q5_p1,1,1.59319E+15,26,57868,99859,855,126,18,0,0,8208,25
tpch_q5_p2,1,1.59319E+15,26,51676,116995,415,72,16,0,0,14400,21
tpch_q5_p3,1,1.59319E+15,26,3805522,10215358,15110,4767,1227,0,0,286720,1321
tpch_q5_p4,1,1.59319E+15,26,56590308,143738222,293005,53136,18298,0,0,2699264,18843
tpch_q5_p5,1,1.59319E+15,26,348959,926124,2943,108,112,0,0,65536,126
tpch_q5_p6,1,1.59319E+15,26,192966944,550729233,810299,267413,62396,0,0,14336,62870
tpch_q5_p7,1,1.59319E+15,26,21502,12651,238,68,6,0,0,10304,7
tpch_q5_p8,1,1.59319E+15,26,2363,868,24,10,0,0,0,0,0
tpch_scan_orders_p1,1,1.59319E+15,26,19543719,69386763,31497,16519,6322,0,0,0,6397
tpch_q7_p1,1,1.59319E+15,26,100247,172287,1164,274,32,0,0,24608,41
tpch_q7_p2,1,1.59319E+15,26,3460190,9657700,9161,3129,1116,0,0,139264,1127
tpch_q7_p3,1,1.59319E+15,26,34936042,95237355,130295,6516,11281,0,0,1417216,11474
tpch_q7_p4,1,1.59319E+15,26,350925,924222,2871,290,113,0,0,65536,124
tpch_q7_p5,1,1.59319E+15,26,206857088,660143201,504916,229491,66960,0,0,24576,67675
tpch_q7_p6,1,1.59319E+15,26,17148,12644,292,85,5,0,0,20512,5
tpch_q7_p7,1,1.59319E+15,26,2738,842,29,17,0,0,0,0,1
tpch_q1_p1,1,1.59319E+15,26,366236389,1164631535,1415644,688732,118346,0,0,47104,119203
tpch_q1_p2,1,1.59319E+15,26,20733,11608,269,168,6,0,0,45088,6
tpch_q1_p3,1,1.59319E+15,26,5906,954,48,40,1,0,0,0,2
tpch_q6_p1,1,1.59319E+15,26,161082953,519668680,389206,273783,52139,0,0,0,52581
tpch_scan_lineitem_p1,1,1.59319E+15,26,343183329,1162530111,1931811,796168,110991,0,0,0,111872
tpch_q4_p1,1,1.59319E+15,26,37278022,123670519,100804,85450,12059,0,0,386560,12187
tpch_q4_p2,1,1.59319E+15,26,169980440,480517349,379921,176307,55016,0,0,12288,55624
tpch_q4_p3,1,1.59319E+15,26,23682,12811,229,66,7,0,0,10304,7
tpch_q4_p4,1,1.59319E+15,26,2569,834,19,11,0,0,0,0,1
tpch_q11_p1,1,1.59319E+15,26,68908,113212,883,283,22,0,0,8208,28
tpch_q11_p2,1,1.59319E+15,26,300706,732371,1220,494,96,0,0,9216,101
tpch_q11_p3,1,1.59319E+15,26,19737189,60101881,34133,31316,6379,0,0,0,6418
tpch_q11_p4,1,1.59319E+15,26,23320166,71157578,53670,7781,7555,0,0,245760,7676
tpch_q11_p5,1,1.59319E+15,26,1720986,2163802,11515,2840,555,0,0,114688,555
tpch_q11_p6,1,1.59319E+15,26,62356,131212,537,63,20,0,0,0,20
tpch_q5_p1,1,1.59319E+15,26,55468,99858,900,139,17,0,0,8208,23
tpch_q5_p2,1,1.59319E+15,26,52282,116836,429,60,16,0,0,14400,21
tpch_q5_p3,1,1.59319E+15,26,3724550,10215131,14447,4807,1201,0,0,286720,1233
tpch_q5_p4,1,1.59319E+15,26,56662035,143738160,279694,52887,18357,0,0,2699264,18994
